"統計名：","人口推計 各月1日現在人口 確定値"
"表番号：","003"
"表題：","[確定値] 年齢（５歳階級），男女，月別人口－総人口，日本人人口 ，外国人人口 （各月１日現在）-令和２年国勢調査基準-"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"","","","","","","","","","","","","/男女別 コード","000","001","002"
"表章項目 コード","表章項目","確定値 コード","確定値","全国 コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在）","人口 コード","人口","年齢5歳階級 コード","年齢5歳階級","/男女別","男女計","男","女"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01011","50～54歳","","9,347","4,709","4,638"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01012","55～59歳","","7,929","3,962","3,967"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01013","60～64歳","","7,408","3,664","3,744"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01014","65～69歳","","7,652","3,720","3,932"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01015","70～74歳","","9,540","4,501","5,038"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01016","75～79歳","","6,817","3,049","3,767"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01017","80～84歳","","5,690","2,369","3,320"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01018","85～89歳","","3,933","1,418","2,515"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01019","90～94歳","","1,964","553","1,411"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01020","95～99歳","","564","112","452"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01021","100歳以上","","91","11","80"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","02000","（再掲）15歳未満","","14,623","7,491","7,132"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01023","（再掲）15～64歳","","74,200","37,577","36,624"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01024","（再掲）65歳以上","","36,249","15,734","20,515"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01026","（再掲）うち75歳以上","","19,058","7,513","11,545"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","001","総人口","01027","（再掲）うち85歳以上","","6,552","2,094","4,458"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01000","総数","","122,325","59,457","62,869"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01001","0～4歳","","4,225","2,162","2,063"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01002","5～9歳","","4,908","2,514","2,394"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01003","10～14歳","","5,261","2,697","2,565"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01004","15～19歳","","5,458","2,801","2,658"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01005","20～24歳","","5,870","3,000","2,870"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01006","25～29歳","","5,941","3,030","2,911"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01007","30～34歳","","6,128","3,125","3,002"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01008","35～39歳","","7,015","3,569","3,447"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01009","40～44歳","","7,811","3,973","3,837"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01010","45～49歳","","9,380","4,764","4,616"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01011","50～54歳","","9,172","4,640","4,532"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01012","55～59歳","","7,793","3,907","3,885"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01013","60～64歳","","7,313","3,625","3,688"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01014","65～69歳","","7,581","3,690","3,892"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01015","70～74歳","","9,487","4,477","5,010"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01016","75～79歳","","6,782","3,034","3,748"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01017","80～84歳","","5,666","2,360","3,306"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01018","85～89歳","","3,920","1,414","2,507"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01019","90～94歳","","1,960","552","1,408"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01020","95～99歳","","563","112","451"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01021","100歳以上","","91","11","80"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","02000","（再掲）15歳未満","","14,394","7,373","7,021"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01023","（再掲）15～64歳","","71,881","36,435","35,447"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01024","（再掲）65歳以上","","36,050","15,649","20,401"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01026","（再掲）うち75歳以上","","18,982","7,482","11,499"
"001","人口【千人】","01","確定値","00000","全国","2022000505","2022年5月","002","日本人人口","01027","（再掲）うち85歳以上","","6,533","2,088","4,445"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01000","総数","","125,104","60,824","64,280"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01001","0～4歳","","4,292","2,197","2,096"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01002","5～9歳","","4,983","2,553","2,430"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01003","10～14歳","","5,322","2,728","2,594"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01004","15～19歳","","5,543","2,845","2,698"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01005","20～24歳","","6,269","3,214","3,055"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01006","25～29歳","","6,397","3,285","3,112"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01007","30～34歳","","6,477","3,314","3,163"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01008","35～39歳","","7,277","3,699","3,579"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01009","40～44歳","","8,013","4,062","3,951"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01010","45～49歳","","9,548","4,834","4,715"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01011","50～54歳","","9,357","4,714","4,642"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01012","55～59歳","","7,962","3,979","3,983"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01013","60～64歳","","7,413","3,667","3,746"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01014","65～69歳","","7,632","3,711","3,921"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01015","70～74歳","","9,512","4,488","5,024"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01016","75～79歳","","6,850","3,065","3,785"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01017","80～84歳","","5,696","2,372","3,324"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01018","85～89歳","","3,935","1,420","2,515"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01019","90～94歳","","1,970","555","1,415"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01020","95～99歳","","564","112","452"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01021","100歳以上","","90","11","79"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","02000","（再掲）15歳未満","","14,597","7,478","7,120"
"001","人口【千人】","01","確定値","00000","全国","2022000606","2022年6月","001","総人口","01023","（再掲）15～64歳","","74,257","37,612","36,644"
